Key,Comment,Japanese,English
Dialog.Chapter5-2-8,,「私達クローンや戦闘員がどれだけいても勝ち目はないでしょう。単体で強力な戦力が必要です」,"No matter how many clones and fighters we have, we won't stand a chance. We need a strong stand―alone force."""
,,,
Dialog.Chapter5-2-9,,「……時間はあまりありません。速やかに新たな作戦を開始しましょう」,"""We don't have much time at ....... Let's start a new operation as soon as possible."""
,,,
Dialog.Chapter5-2-10,暗転,聖月生徒会にて,At the Holy Moon Student Council
,,,
,執務室,,
Dialog.Chapter5-2-11,那由多(制服),「―――では作戦の概要はこの通りです。今度こそ財団との戦いを終わらせます」,"――― ""So, here's the gist of the operation. This time we will end the war with the Foundation."""
,,,
Dialog.Chapter5-2-12,,「何か質問のある方はいますか？」,"Does anyone have any questions?"""
,,,
Dialog.Chapter5-2-13,生徒１,「……あ、あの…」,"""...... Oh, um..."""
,,,
Dialog.Chapter5-2-14,那由多,「どうしましたか？」,"Can I help you?"""
,,,
Dialog.Chapter5-2-15,生徒１,「本当に大丈夫なんでしょうか…いくら那由多先輩がいるとは言えエレナ先輩が負けた相手に…」,"I wonder if it's really okay...no matter how much Nayuta―senpai is there, against whom Erena―senpai lost..."""
,,,
Dialog.Chapter5-2-16,生徒1,「…それに那由多先輩が仕留めきれないなんて…そんな相手、私達で大丈夫なのでしょうか…？」,And Nayuta―senpai can't finish him off...will we be able to handle such an opponent?
,,,
Dialog.Chapter5-2-17,那由多,「そうですね…はい、心配する必要は全くありません」,"Well...yes, no need to worry at all."""
,,,
Dialog.Chapter5-2-18,那由多,「アジト内部にはそれほど強い怪人はいませんでした。エレナが負けたと言っても油断から不意打ちされたのでしょう」,"There were no strong monsters inside the hideout. Even if Erena lost, it was probably because she was caught off guard."
,,,
Dialog.Chapter5-2-19,那由多,「少し強かった怪人も私がほとんど無力化しました。今、あの支部にほとんど戦う力は残ってないでしょう」,"I have almost neutralized the monsters that were a little stronger than the others. There will be very little strength left in that branch to fight now."""
,,,
Dialog.Chapter5-2-20,那由多,「……そしてこの私がいるのです。どう間違っても失敗などという事はありえません」,"I am here at ...... and here I am. There is no such thing as failure, no matter how wrong you are."""
,,,
Dialog.Chapter5-2-21,那由多,「私達が行うのは圧倒的に有利な殲滅戦です。心配は杞憂です、私に付いてきなさい」,"What we will do is a battle of extermination with overwhelming odds in our favor. Your fears are unfounded. Follow me."""
,,,
Dialog.Chapter5-2-22,,その時、執務室に一人の生徒が入ってくる,"At that moment, a student walks into the office."
,,,
Dialog.Chapter5-2-23,生徒２,「連絡します！現在都市内の複数個所で同時多発的に怪人と戦闘員が出現したとの報告がありました！」,"""Attention! We have reports of simultaneous appearances of monsters and combatants in multiple locations in the capital city at this time!"""
,,,
Dialog.Chapter5-2-24,那由多,「…隠れていればいいものをわざわざ向こうから出てくるとは…最後の悪あがきですか？」,"""...is it a last ditch effort to come out from the other side when all you had to do was hide?"""
,,,
Dialog.Chapter5-2-25,生徒２,「都市中央部に戦闘員が多数出現し、既にセントラルタワーの警備システムは半壊、占拠されかけているようです！」,"""A large number of combatants have appeared in the center of the city, and it appears that the security system of the Central Tower is already half―collapsed and nearly occupied!"
,,,
Dialog.Chapter5-2-26,那由多,「思ったより早い展開ですね…また何か小細工でもしているのでしょうか……」,"""This is unfolding faster than I expected...are they playing some tricks on us again?"" ......"
,,,
Dialog.Chapter5-2-27,,「―――作戦が少し前倒しになっただけです。前倒しで作戦を開始します、部隊ごとに各地の敵を撃破してください」,"""―――― The operation has just been moved up a little bit. We will start the operation ahead of schedule. Please destroy the enemy in each area by unit."""
,,,
Dialog.Chapter5-2-28,,「聖核戦姫：ヒスイ、エメラルド、アクアマリンは私と一緒に来てください。私達でセントラルタワーを奪還します」,"Holy Nuclear Princess: Jade, Emerald, and Aquamarine come with me. We will retake the Central Tower ourselves."""
,,,
Dialog.Chapter5-2-29,,「これが恐らく最後の戦いになるでしょう。では皆さん、ご武運を祈ります」,"This will probably be my last fight. So, ladies and gentlemen, I wish you all the best of luck."
,暗転,,
Dialog.Chapter5-2-30,セントラルタワー,セントラルタワー内部,Inside the Central Tower
,,,
,,,
,,,
Dialog.Chapter5-2-31,那由多,「邪魔です。通しなさい」,"You are in my way. Let me through."""
,,,
Dialog.Chapter5-2-32,戦闘員,「ぐあっ！？」,AUGH!
,,,
Dialog.Chapter5-2-33,,那由多達は戦闘員達を撃破し、セントラルタワーの中枢へ向かっていた,Nayuta and his team had defeated the fighters and were heading for the center of the Central Tower.
,,,
Dialog.Chapter5-2-34,那由多(変身),「さて、ここが建物中心部でしょうか？大した敵はいませんでしたね」,"Now, is this the center of the building? I didn't see any major enemies."""
,,,
Dialog.Chapter5-2-35,???(エレナ影),「……！誰ですか！？」,"""......! Who are you!"""
,,,
Dialog.Chapter5-2-36,那由多,「聖月生徒会です。セントラルタワーを開放しに来ました―――エレナ？なぜあなたがこんな所に？」,"This is the Holy Moon Student Council. We're here to open up the Central Tower―――Erena? Why are you here?"""
,,,
Dialog.Chapter5-2-37,エレナ,「…那由多ですか」,Nayuta?
,那由多(制服)(変身解除),,
Dialog.Chapter5-2-38,那由多,「貴女は財団に敗北し、拉致されていたたはずでは？一体ここで何をやっているのですか？」,"""Weren't you supposed to have been defeated and abducted by the Foundation? What on earth are you doing here?"""
,,,
Dialog.Chapter5-2-39,エレナ,「……財団を抜け出して一足早くここへ来ただけです。ここの職員は皆私が避難させました」,"""I just got out of the ...... foundation and came here a step early. I evacuated all the staff here myself."""
,,,
Dialog.Chapter5-2-40,那由多,「………そうですか。それなら連絡してくれればよかったのに」,"'......... I see. Then you should have contacted me."""
,,,
Dialog.Chapter5-2-41,那由多,「…とはいえここまで財団による被害が大きくなった原因は貴女にあります」,...but you are the cause of the damage done by the foundation.
,,,
Dialog.Chapter5-2-42,,「貴女なら大丈夫だと思っていたのですが、情けなくもこの程度の敵に負けてしまうとは…」,"I thought you would be all right, but you were pitifully defeated by an enemy of this caliber."""
,,,
Dialog.Chapter5-2-43,,「やれやれ、少し貴女の実力を買いかぶり過ぎていたかもしれませんね」,I may have overestimated your abilities a bit.
,,,
Dialog.Chapter5-2-44,エレナ,「…そうですね。理解しています」,"I understand. I understand."""
,,,
Dialog.Chapter5-2-45,那由多,「貴女にしてはやけに素直ですね…」,"For a woman like you, you're awfully straightforward..."""
,,,
Dialog.Chapter5-2-46,那由多,「おそらく副会長は解任となるでしょう。聖核戦姫の戦闘ライセンスの剝奪もあり得ます」,"The vice president will probably be dismissed. ""Perhaps the vice president will be removed from his post, and the license to fight for the Seikaku of War will be revoked."
,,,
,,,
Dialog.Chapter5-2-47,那由多,「…まあそのことは後で考えましょう。帰還します、エレナ、私に付いてきなさい」,"""...well, we'll figure that out later. We will return, Erena, follow me."""
,,,
Dialog.Chapter5-2-48,,那由多と他三人の生徒はエレナに背を向け部屋の外へ向かう,Nayuta and three other students turn their backs to Erena and head out of the room.
,,,
Dialog.Chapter5-2-49,エレナ,「………ええ、わかりました」,"""......... yeah, okay."""
,,,
Dialog.Chapter5-2-50,エレナ(変身),「………………変身、聖核戦姫、コード：ゴールド。」,""".................. transformation, Holy Nuclear Princess, code: gold."""
,,,
Dialog.Chapter5-2-51,,ガキィィン！！,Gakiin!
,,,
Dialog.Chapter5-2-52,那由多,「――――――！？」,"""――――――!"
,,,
Dialog.Chapter5-2-53,,那由多の刀がエレナの矛を防ぐ,Nayuta's sword prevents Erena's spear.
,,,
Dialog.Chapter5-2-54,エレナ,「流石那由多、この奇襲も防ぎますか」,"""Nayuta is a master at preventing surprise attacks."""
,,,
Dialog.Chapter5-2-55,那由多,「…………エレナ…？自分が何をしているのか分かっているのですか？」,"""............ Erena...? Do you know what you are doing?"""
,,,
Dialog.Chapter5-2-56,エレナ,「すべては私の意思です。……私は今ここで、――――貴女を討ちます」,"It is all my will. ...... I will avenge you here and now ――――."""
Chapter 5-3,注釈,,
Dialog.Chapter5-3-1,那由多(制服),「…………エレナ…？自分が何をしているのか分かっているのですか？」,"""............ Erena...? Do you know what you are doing?"""
,,,
Dialog.Chapter5-3-2,エレナ,「すべては私の意思です。……私は今ここで、――――貴女を討ちます」,"It is all my will. ...... I will avenge you here and now ――――."""
,,,
Dialog.Chapter5-3-3,,エレナの体から赤色のオーラが沸き上がり、赤黒いスーツが身に纏わられる,Erena's body is covered with a red aura and a reddish―black suit.
,,,
Dialog.Chapter5-3-4,エレナ,「変身完了…ふう、まだこの変身は慣れませんね」,"Transformation complete....phew, I still can't get used to this transformation."""
,,,
Dialog.Chapter5-3-5,那由多,「………エレナ、今ならまだ許します。馬鹿な真似は辞めて学園に戻りなさい」,"""......... Erena, I can still forgive you now. Quit your foolishness and return to the academy."""
,,,
Dialog.Chapter5-3-6,,「……それとも本気で私と戦うつもりですか？」,"...... or are you seriously going to fight me?"""
,,,
Dialog.Chapter5-3-7,女生徒1,「！清藤エレナッ！いったい何のつもり！？」,"""! Seidō Erena! What the hell are you doing!"
,,,
Dialog.Chapter5-3-8,女生徒2,「那由多先輩に攻撃なんてッ！それにその恰好…！」,I can't believe you attacked Nayuta―senpai! And you're dressed like that...!
,,,
Dialog.Chapter5-3-9,女生徒3,「エレナ先輩目を覚ましてください！私達も戦いますっ！変身っ！」,"Erena―senpai, please wake up! We will fight too! Transform!"
,,,
Dialog.Chapter5-3-10,エレナ,「―――――あなた達に興味はありません」,"""――――― is not interested in any of you."""
,,,
Dialog.Chapter5-3-11,女生徒,「―――！！！」,"""―――!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"""
,,,
Dialog.Chapter5-3-12,那由多,「―――っ！いけませんっ、離れて―――――ッ」,"I can't..! Don't do it, get away from ―――――."""
,,,
Dialog.Chapter5-3-13,,ザシュッ！,Zash!
,,,
Dialog.Chapter5-3-14,,エレナの矛の一太刀で三人の聖核戦姫が地面に崩れ落ちる,Erena's single stroke of her contraption sends the three holy nuclear Princesses crashing to the ground.
,,,
Dialog.Chapter5-3-15,那由多,「…っ！変身、コード：オブシディアンッ！……話し合いの余地は無さそうですね。」,"""...! Transformation, code: obsidianck! ...... seems there is no room for discussion."""
,,,
Dialog.Chapter5-3-16,エレナ,「ようやく私と戦う気になりましたか？あなたにしては判断が遅いですね」,"You are finally ready to fight me? You are slow to judge, even for you."""
,,,
Dialog.Chapter5-3-17,那由多(変身),「……清藤エレナ。あなたの行動を聖月生徒会に対する重大な反逆とみなします。」,"""...... Seidō Erena. We consider your actions to be a grave rebellion against the Seigetsu Student Council."""
,,,
Dialog.Chapter5-3-18,暗転,「貴女と戦いたくはなかったですが…。慈悲があると思わないでください！」,"I did not want to fight you, but.... Don't think I have mercy on you!"""
,エレナVS那由多,,
Dialog.Chapter5-3-19,,ガキンッ！ガキィィッ！,Gakikk! Gaki―iii!
,,,
Dialog.Chapter5-3-20,,ホールに金属が激しくぶつかり合う音が響く,The sound of metal clashing violently echoes through the hall.
,,,
Dialog.Chapter5-3-21,エレナ,「―――どうしました？私の記憶では貴女はもっと強かったはずですが」,"""What's wrong? From what I remember, you were stronger than this."""
,,,
Dialog.Chapter5-3-22,那由多,(ぐっ、この膂力、かつてのエレナとは比べ物になりませんっ),"(Gosh, this physical strength is nothing compared to the Erena of the past!)"
,,,
Dialog.Chapter5-3-23,那由多,「っ！、…貴女こそ本気で私に勝てると思っているのですかっ？」,"I'm not sure I can beat you! Do you really think you can beat me?"""
,,,
Dialog.Chapter5-3-24,,「それにっ、…プライドの高いあなたがこんなっ、一体財団に何をされたのですか？！」,"And you, with all your pride, what in the world have you done to the Foundation?"
,,,
Dialog.Chapter5-3-25,エレナ,「……財団には愚かな私を洗脳して更なる力を頂きました。しかし――――これは私の意思です」,"""The ...... Foundation has given me further power by brainwashing me out of my foolishness. But ―――― this is my will."""
,,,
Dialog.Chapter5-3-26,那由多,「……っ、いったい何のためにそんな事を！これ以上力を求めて何の意味があるのですかっ！？」,"I said to myself, ""......, what in the world is the point of that? What's the point of asking for more power?"
,,,
Dialog.Chapter5-3-27,エレナ,「……ここで私が貴女を倒せば聖月生徒会は崩壊します。統制を失った聖核戦姫は全て財団の管理下に置かれるでしょう」,"""If I defeat you here at ......, the Holy Moon Student Council will collapse. All the Seikaku Princesses who have lost control will be placed under the control of the Foundation."""
,,,
Dialog.Chapter5-3-28,那由多,「なにを馬鹿なことを！学園のあの子たちを守るのが力ある私達の使命でしょう！？」,What nonsense! It's our mission to protect those kids in the academy!
,,,
Dialog.Chapter5-3-29,エレナ,「ええ、ですが考えてもみてください。私や貴女のような未熟な者がこれだけ強大な力を持っているのがどれだけ危険な事か」,"Yes, but think about it. How dangerous it is for someone as inexperienced as you and I to be so powerful."""
,,,
Dialog.Chapter5-3-30,那由多,「っ！、だから聖核戦姫は多くの大人から狙われます。だからこそ、そんな私達を守れるのは私達自身でしかないっ！」,I'm not sure I want to be a part of this! That's why the Seikaku Princess is targeted by many adults. That is why we are the only ones who can protect us!
,,,
Dialog.Chapter5-3-31,エレナ,「確かに私達は現在自分自身で戦って身の安全を守っています。しかしそんなことがいつまで続くでしょう？」,"We are fighting for our own safety now, but how long can that last? But how long can that last?"""
,,,
Dialog.Chapter5-3-32,,「財団に囚われてわかりました。力だけでは勝てない存在がいると」,"I found out when I was trapped in the Foundation. I realized that there are beings who cannot be defeated by force alone."""
,,,
Dialog.Chapter5-3-33,,「聖核戦姫の力は私達の手に余ります。財団のような真に力のある組織に適切に管理された方が健全でしょう」,"The power of the Seikaku is beyond our control. It would be healthier if it were properly managed by a truly powerful organization like the Foundation."""
,,,
Dialog.Chapter5-3-34,那由多,「……っ！何を訳のわからないことをっ！そんな世界を受け入れられるわけがないでしょう！目を覚ましなさい！」,"I'll tell you what... ""......! What nonsense! How can you accept such a world? Wake up!"
,,,
Dialog.Chapter5-3-35,エレナ,「…そして那由多、あなたに対してです」,"""...and to you, Nayuta."
,,,
Dialog.Chapter5-3-36,那由多,「っ！、いまさら何をっ？」,"""What? What are you doing now?"
,,,
Dialog.Chapter5-3-37,エレナ,「私に面倒な業務ばかり押し付けてっ！、自分は海外に行ったきり帰ってこない！」,"He said, ""You keep putting me through all this trouble, and then you go overseas and never come back! You go overseas and never come back!"""
,,,
Dialog.Chapter5-3-38,那由多,「なっ…私も遊んでいたわけではないのですがっ！確かに生徒会長の仕事は多忙でしたが…」,"I was not playing around either! It's true that I was very busy as student body president, but..."""
,,,
Dialog.Chapter5-3-39,エレナ,「私ももっと戦いたかったのに！つまらない書類仕事ばかり！」,"'I wanted to fight more too! All that boring paperwork!"""
,,,
Dialog.Chapter5-3-40,那由多,「っ、私の方が強いのですから私が戦闘任務をするのは当然です！」,"I'm stronger than you, so it's only natural that I should be the one doing the combat duty!"""
,,,
Dialog.Chapter5-3-41,エレナ,「―――そして同い年なのにあなたはいつも私の上を行って！比べられる私の気持ちを考えたことありますかっ！？」,"And you always go above me, even though we're the same age! Have you ever considered how I feel being compared to you!"""
,,,
Dialog.Chapter5-3-42,那由多,「――っ、それは貴女の問題でしょうっ！」,That's your problem!
,,,
Dialog.Chapter5-3-43,那由多,(まずいですね…思ったよりもエレナの火力が高いです、速く戦いを終わらせないと…！),"(Not good... Erena's firepower is higher than I thought, we have to finish the fight fast...!)"
,,,
Dialog.Chapter5-3-44,,「……わかりましたっ、今後のことは二人でよく話し合いましょう。戦いを辞めて学園に戻って―――――」,"I understand,......, let's discuss the future between us. Quit the fight and go back to the academy ―――――."""
,,,
Dialog.Chapter5-3-45,エレナ,「……今更何を言っているのですか？私はもう学園に戻るつもりなどありません」,"""......What are you saying now? I have no intention of returning to the academy."""
,,,
Dialog.Chapter5-3-46,,職員だと思っていた人々が次々に戦闘員の姿に変わっていく,"One by one, people who thought they were staff members are transformed into combatants."
,,,
Dialog.Chapter5-3-47,那由多,「なっ！？、あなた達っ！？」,What? You guys?
,,,
Dialog.Chapter5-3-48,エレナ,「那由多、貴女はここで私に負けるのです」,"Nayuta, you are losing to me here."
,,,
Dialog.Chapter5-3-49,那由多,「――――迷っている場合ではありませんね。聖核エネルギー全開ッ！“雷神之相”！」,"―――― is not the time to get lost. The Seikaku energy is in full swing! ""Thunder God phase!"""
,,,
Dialog.Chapter5-3-50,,「雑兵がどれだけいようと関係ありません。私は最強の聖核戦姫です。まとめてかかってきなさい！」,"I don't care how many small fry there are. I am the most powerful holy nuclear Princess. Get it together and come at me!"""
,,,
,,戦闘開始,戦闘開始
,,,
,,戦闘終了,戦闘終了
,セントラルタワー,,
Dialog.Chapter5-3-51,那由多,「ハアッ、ハァ、いい加減に諦めなさい！あなたが私に勝てるわけがないでしょう！」,"'Hah, hah, give it up for good! There is no way you can beat me!"""
,,,
