Key,Comment,Japanese,English
Hisui.Fallen1-64,,【身体能力の低下作業を進行中。戦闘員標準まで残り0%。これにて身体能力低下作業を終了します。】,
,,,
Hisui.Fallen1-65,ヒスイ,(あっ♥、そ、そんなっ…！？),
,,,
Hisui.Fallen1-66,,(くっ、変身っ…コード：ヒスイッ！),
,,,
Hisui.Fallen1-67,,(……っ！？変身できないっ…！？),
,,,
Hisui.Fallen1-68,,【以後対象者を“下級戦闘員K46号”と呼称します。以後自身の事はK46号と呼称するように。】,
,,,
Hisui.Fallen1-69,ヒスイ,(えっ、ま、待って…このままじゃ私…潜入どころか……本当に戦闘員になっちゃう…！？),
,,,
Hisui.Fallen1-70,,バチバチバチッ！！,
,,,
Hisui.Fallen1-71,,「ひぎっ！？」,
,,,
Hisui.Fallen1-72,,【K46号、下級戦闘員の返事は全て絶対の肯定を表す“キィーーーーーッ”です。それ以外の発声は許可なしでは禁止されます。】,
,,,
Hisui.Fallen1-73,ヒスイ,「きぃ、きぃー！？」,
,,,
Hisui.Fallen1-74,,(だっ、だめ…っ！聖核戦姫の力を失ったまま洗脳されたら…本当に戦闘員に……！？),
,,,
Hisui.Fallen1-75,,(せ、戦闘員になんて…なりたくないっ…),
,,,
Hisui.Fallen1-76,,(またあんな……無個性で…惨めでっ……♥),
,,,
Hisui.Fallen1-77,,バチバチバチッ！！,
,,,
Hisui.Fallen1-78,ヒスイ,「きいっ！？」,
,,,
Hisui.Fallen1-79,,【K46号、下級戦闘員の返事は全て絶対の肯定を表す“キィーーーーーッ”です。それ以外の発声は許可なしでは禁止されます。】,
,,,
Hisui.Fallen1-80,ヒスイ,(ち、違うっ、私は聖核戦姫っ…！力を失っても…心はまだ…聖核戦姫……だからっ♥),
,,,
Hisui.Fallen1-81,,(K46号なんかじゃ…ないっ……♥),
,,,
Hisui.Fallen1-82,,バチバチバチッ！！,
,,,
Hisui.Fallen1-83,,【K46号、下級戦闘員の返事は全て絶対の肯定を表す“キィーーーーーッ”です。それ以外の発声は許可なしでは禁止されます。】,
,,,
Hisui.Fallen1-84,ヒスイ,「きっ、キィーーーーーーッ！？」,
,,,
Hisui.Fallen1-85,,(お゛っ♥！？ま、また頭がっ…抗えない……っ！？),
,,,
Hisui.Fallen1-86,,【記憶の消去による人格矯正を行い、対象を完全に戦闘員へと変換します。】,
,,,
Hisui.Fallen1-87,,(っ！？ま、まって…！聖核戦姫の力が無い状態で記憶の消去なんて…耐えられないっ…！),
,,,
Hisui.Fallen1-88,,バチバチバチッ！！,
,,,
Hisui.Fallen1-89,,「ほ゛おっ♥！？」,
,,,
Hisui.Fallen1-90,,【K46号の記憶の消去を実施中。危険ですのでK46号は直ちに思考を停止してください。】,
,,,
Hisui.Fallen1-91,,「きいっ……きっ……！」,
,,,
Hisui.Fallen1-92,,バチッ、バチバチバチッ！！,
,,,
Hisui.Fallen1-93,,(あっ…頭がっ…だめっ……！),
,,,
Hisui.Fallen1-94,,(忘れちゃいけないことが…私にはたくさんあるはずっ……！),
,,,
Hisui.Fallen1-95,,【対象者の記憶を消去中…進行度10％】,
,,,
Hisui.Fallen1-96,,(私は……聖核戦姫でっ………戦わなくちゃ……),
,,,
Hisui.Fallen1-97,,(ダイヤさんが……今も苦しんでいてっ……),
,,,
Hisui.Fallen1-98,,(それに……エレナ先輩もっ………！いつか取り戻して……っ！),
,,,
Hisui.Fallen1-99,,バチッ、バチバチバチッ！！,
,,,
Hisui.Fallen1-100,,「ひぎっ！？、ぎっ、きいっ！？」,
,,,
Hisui.Fallen1-101,,【K46号の記憶を消去中…進行度20％】,
,,,
Hisui.Fallen1-102,,(お゛っ♥…！？だ、だめっ…意識を保たないと……っ！),
,,,
Hisui.Fallen1-103,,(わ、私はせいかく…せんき……なんだから……♥),
,,,
Hisui.Fallen1-104,,(みんなを……助けないと……♥),
,,,
Hisui.Fallen1-105,,バチバチバチッ！！,
,,,
Hisui.Fallen1-106,,バチバチバチッ！！,
,,,
Hisui.Fallen1-107,,バチバチバチッ！！,
,,,
,暗転,,
,,,
Hisui.Fallen1-108,Hisui story DLC 2-4,【K46号の記憶を消去中…進行度80％】,
,,,
Hisui.Fallen1-109,,バチバチバチッ！！,
,,,
Hisui.Fallen1-110,ヒスイ,「はあっ♥、はあっ♥…お゛おおっ♥、お゛おおっ♥！？」,
,,,
Hisui.Fallen1-111,,(だい…じょうぶっ……私は……消えて……ないっ♥),
,,,
Hisui.Fallen1-112,,(わ……たしは……K46号……じゃなくて……),
,,,
Hisui.Fallen1-113,,(せいかく……せんき………？),
,,,
Hisui.Fallen1-114,,バチバチバチッ！！,
,,,
Hisui.Fallen1-115,,(あれ……なんで…この電気……気持ちいい………？),
,,,
Hisui.Fallen1-116,ヒスイ,(なんでさっきまで私は……この気持ちのいい電気の刺激に逆らって……？),
,,,
Hisui.Fallen1-117,,(………………！？),
,,,
Hisui.Fallen1-118,,(………！そう！助けなきゃ……！),
,,,
Hisui.Fallen1-119,,(私と一緒に戦ってくれた…せいかく…せんき…の？),
,,,
Hisui.Fallen1-120,,(あれ……？……なに……さん…？でしたっけ……？),
,,,
Hisui.Fallen1-121,,(おもい…………だせない………？),
,,,
Hisui.Fallen1-122,,バチバチバチッ！！,
,,,
Hisui.Fallen1-123,,(………………),
,,,
Hisui.Fallen1-124,,バチバチバチッ！！,
,,,
Hisui.Fallen1-125,,バチバチバチッ！！,
,,,
,,,
,,,
Hisui.Fallen1-126,,【K46号の記憶を消去中…進行度90％】,
,,,
Hisui.Fallen1-127,,バチバチバチッ！！,
,,,
Hisui.Fallen1-128,ヒスイ？,(………だい……じょうぶ……です……♥),
,,,
Hisui.Fallen1-129,,(このでんきにも慣れてきましたから……♥),
,,,
Hisui.Fallen1-130,,(私は……ずっと……わたしのまま……),
,,,
Hisui.Fallen1-131,,(私は■■■■で……■■■■■……を助けないといけなくて),
,,,
Hisui.Fallen1-132,,(あれ………わたしの名前………？),
,,,
Hisui.Fallen1-133,,(K……46号………じゃなくて………■■■……！),
,,,
Hisui.Fallen1-134,K46号,(あれ……？なんで……おもい…だせない……？),
,,,
Hisui.Fallen1-135,,(私は昔……■■■■で……■■■先輩と一緒に……？),
,,,
Hisui.Fallen1-136,,(その後……フォーレン財団から抜け出して……■■■さんと……),
,,,
Hisui.Fallen1-137,K46号,(そして……私の名前は……■■■……！？),
,,,
Hisui.Fallen1-138,,(おもい……だせないっ……！？),
,,,
Hisui.Fallen1-139,,(ちがう…っ！！……私はっ……私の敵は……！),
,,,
Hisui.Fallen1-140,,(名前を忘れても……K46号になっても……やるべき事は……覚えていなきゃ……！),
,,,
Hisui.Fallen1-141,,バチバチバチッ！！,
,,,
Hisui.Fallen1-142,,【K46号の記憶を消去中…進行度95％】,
,,,
Hisui.Fallen1-143,,バチバチバチッ！！,
,,,
Hisui.Fallen1-144,,バチバチバチッ！！,
,,,
Hisui.Fallen1-145,,バチバチバチッ！！,
,,,
,,,
,,,
Hisui.Fallen1-146,,バチバチバチッ！！,
,,,
Hisui.Fallen1-147,,【K46号の記憶を消去中…進行度99％】,
,,,
Hisui.Fallen1-148,,【K46号の記憶を消去中…進行度100％】,
,,,
Hisui.Fallen1-149,K46号,「………………………。」,
,,,
Hisui.Fallen1-150,,【これにて記憶消去プログラムを終了します】,
,,,
Hisui.Fallen1-151,Hisui story DLC 2-6,【最終工程、戦闘員マスクの着用を行い戦闘員化を完了します。】,
,,,
,暗転,,
,アジト　背景,,
Hisui.Fallen1-152,,【洗脳を終了します。K46号、報告をしなさい。】,
,,,
Hisui.Fallen1-153,K46号,「キィーーーーーーッ！K46号、洗脳完了いたしました！」,
,,,
Hisui.Fallen1-154,,【これより下級戦闘員K23号からK50号は部隊配属及び戦闘訓練を行います。】,
,,,
Hisui.Fallen1-155,,【拘束を解除した後速やかに22番戦闘訓練所に移動してください。】,
,,,
Hisui.Fallen1-156,K46号,「キィーーーーーーッ！」,
,,,
Hisui.Fallen1-157,,(………………。),
,,,
Hisui.Fallen1-158,,(私は………K46号……………？),
,,,
Hisui.Fallen1-159,,(……………ちがう。),
,,,
Hisui.Fallen1-160,ヒスイ,(……違う……私は……私は…“ヒスイ”っ…！),
,,,
Hisui.Fallen1-161,,(………それで…私は………■■■■？……だから……。),
,,,
Hisui.Fallen1-162,,(やらなきゃ…………■■■さん…と……■■■先輩の……ため……に…！),
,,,
Hisui.Fallen1-163,,――――――――,
,,,
Hisui.Fallen1-164,,――――,
,,,
Hisui.Fallen1-165,,ー,
,,,
Hisui Fallen Scene　２,注釈,闇堕ちシーン,闇堕ちシーン
,,,
Hisui.Fallen2-1,072号,「K23号からK50号…これでちょうど私の部隊は100人ですか……。」,
,,,
Hisui.Fallen2-2,,「……K23号からK50号、敬礼を！」,
,,,
Hisui.Fallen2-3,戦闘員&ヒスイ,「「「「「「キィーーーーーーッ！」」」」」」,
,,,
Hisui.Fallen2-4,ヒスイ,(………っ、私……はっ……K46号じゃなくて……ヒスイ…！),
,,,
Hisui.Fallen2-5,,(だから……私がやるべきことは……こんな事……じゃない…！),
,,,
Hisui.Fallen2-6,,(……何とかして……■■■さんを…■■■■を……！),
,,,
Hisui.Fallen2-7,072号,「さて、早速戦闘訓練……と行きたいのですが、先日施設へ被害が出たため延期ですね。」,
,,,
Hisui.Fallen2-8,,「あなた達には性奉仕訓練を先に行います。心して取り組むように。」,
,,,
Hisui.Fallen2-9,戦闘員&ヒスイ,「「「「「「キィーーーーーーッ！」」」」」」,
,,,
Hisui.Fallen2-10,ヒスイ,(……性奉仕……っ、そ、それって……),
,,,
,暗転,,
,Hisui story DLC 3-12,,
Hisui.Fallen2-11,ヒスイ,「…はあっ♥…はあっ♥」,
,,,
Hisui.Fallen2-12,男戦闘員,「いや～全くいい仕事だぜ…毎日のように新しい洗脳された女共がチンポしゃぶってくれるんだからな！」,
,,,
Hisui.Fallen2-13,,「え～と次はK46号か。ほら、しゃぶってみろ！」,
,,,
Hisui.Fallen2-14,ヒスイ,「キィーーーーーーッ！」,
,,,
Hisui.Fallen2-15,,(ち、違うっ……私は…K46号なんかじゃ……ないっ♥),
,,,
Hisui.Fallen2-16,,(でもっ……ばれないように…また…おちんぽっ……フェラしないと…♥),
,,,
Hisui.Fallen2-17,,(だから……これが……私の……やらなきゃいけないこと……♥),
,,,
Hisui.Fallen2-18,,そしてヒスイは目の前のチンポへしゃぶりつく。,
,,,
Hisui.Fallen2-19,ヒスイ,ジュルルルッ…♥ジュポッ！！,
,,,
Hisui.Fallen2-20,,「～～～～ッ♥♥♥！？！？」,
,,,
Hisui.Fallen2-21,,(これがっ……戦闘員の…おちんぽっ…♥！？),
,,,
Hisui.Fallen2-22,,ジュルルルッ♥、ジュポッ♥、ジュポッ♥,
,,,
Hisui.Fallen2-23,,(口に入れただけでっ♥、頭の中っ……真っ白に…っ♥),
,,,
Hisui.Fallen2-24,,ジュルルルッ♥、ジュポッ♥、ジュポッ♥,
,,,
Hisui.Fallen2-25,,(おいひいっ♥、ずっとっ♥、しゃぶってたいっ♥！),
,,,
Hisui.Fallen2-26,,ちゅうぅうううっ♥、ジュポッ♥、ジュポッ♥、,
,,,
Hisui.Fallen2-27,男戦闘員,「うぉっ！？なんだコイツ……最初からこんなフェラしやがって……！」,
,,,
Hisui.Fallen2-28,,「洗脳前はクソビッチだったのか…！？」,
,,,
Hisui.Fallen2-29,,しかしヒスイは男戦闘員のいう事を聞くことなく、更に激しく口淫をしていく。,
,,,
Hisui.Fallen2-30,,ジュルルルルルルッッ♥！！ジュポッ♥！ズルルッ♥！,
,,,
Hisui.Fallen2-31,ヒスイ,(おちんぽっ♥、もっと舐めたいっ♥、もっと欲しいっ♥！！),
,,,
Hisui.Fallen2-32,,ジュルルルッ♥、ジュポッ♥、ジュポッ♥,
,,,
Hisui.Fallen2-33,男戦闘員,「ぐっ…このクソ優秀戦闘員がっ……くそっ出るっ…！」,
,,,
Hisui.Fallen2-34,3－14,ドプッ、ビュルルルッルッ！！,
,,,
Hisui.Fallen2-35,ヒスイ,「～～～～ッ♥！！」,
,,,
Hisui.Fallen2-36,,ジュルルルルッ！！ゴキュッ♥、ジュルルル♥！！,
,,,
Hisui.Fallen2-37,ヒスイ,(おチンポ汁っ♥、こんなに沢山っ…♥、おいしすぎるっ……♥！！),
,,,
Hisui.Fallen2-38,Hisui story DLC 3-13,そしてヒスイは精液を一滴残らず喉の奥へと飲み込む,
,,,
Hisui.Fallen2-39,Hisui story DLC 3-12,「ぷはっ…♥、キィーーーーーーッ！」,
,,,
Hisui.Fallen2-40,ヒスイ,(………足りないっ…もっと……♥),
,,,
Hisui.Fallen2-41,,(“ずっと我慢してたのに”っ♥……もっとおちんぽっ欲しいっ♥),
,,,
Hisui.Fallen2-42,男戦闘員,「ふうっ…K46号だったか…？そんなにチンポが好きなら慰安部隊にでも配属――――――うおっ！？」,
,,,
,暗転,,
Hisui.Fallen2-43,Hisui story DLC 4-1,ヒスイは戦闘員を押し倒し、腰の上に馬乗りになる。,
,,,
Hisui.Fallen2-44,ヒスイ,「キィーーーッ♥！！」,
,,,
Hisui.Fallen2-45,,(……えっ…私……何をやって……っ♥),
,,,
Hisui.Fallen2-46,男戦闘員,「そこまでやれとは……うおっ！？」,
,,,
Hisui.Fallen2-47,Hisui story DLC 4-7,そしてK46号は男戦闘員のチンポを躊躇なく自分の膣内へと迎え入れる。,
,,,
Hisui.Fallen2-48,ヒスイ,「キィーーーーッ！！？戦闘員様の…おちんぽっ……私の中にっ…♥」,
,,,
Hisui.Fallen2-49,,パチュッ、パチュッ、パチュッ♥,
,,,
Hisui.Fallen2-50,,(戦闘員のおチンポっ…おまんこの奥まで届いて……気持ちいいっ…♥),
,,,
Hisui.Fallen2-51,ヒスイ,(でも……なんで……私の中の何かがやっちゃいけないと思ってる……？),
,,,
Hisui.Fallen2-52,,(あれ……そういえば私…さっきまで何か大事なことをやろうとしてたような…？),
,,,
Hisui.Fallen2-53,,(そう……誰かを助けないと………それが“戦闘員”である私の使命……？),
,,,
Hisui.Fallen2-54,,(こんな事してる場合じゃ……“こんな事”……？),
,,,
Hisui.Fallen2-55,,(ペニスに奉仕することは“下級戦闘員”として最も重要な任務では…？),
,,,
Hisui.Fallen2-56,,(ええ…それ以上に重要なことなんて……ありませんよねっ♥),
,,,
Hisui.Fallen2-57,ヒスイ？,「キィーーーーーーッ！♥キィーーーーーーッ！♥」,
,,,
Hisui.Fallen2-58,,ヒスイは戦闘員の叫び声を上げながら男戦闘員の上で腰を振る。,
,,,
Hisui.Fallen2-59,072号,「おや……この個体は優秀ですね…K46号ですか。」,
,,,
Hisui.Fallen2-60,ヒスイ？,「キィーーーーーーッ！072号様、ありがとうございますっ！」,
,,,
Hisui.Fallen2-61,XXX,(隊長に褒められましたっ♥、私は優秀な下級戦闘員K46号……！),
,,,
Hisui.Fallen2-62,,(………でも………何か忘れているような……),
,,,
Hisui.Fallen2-63,XXX,(あれ……私は……K46号になる前……何を……？),
,,,
Hisui.Fallen2-64,,しかし、K46号の体は思考を置いて男戦闘員の上で跳ねる。,
,,,
Hisui.Fallen2-65,,パチュッ、パチュッ、パチュッ♥！,
,,,
Hisui.Fallen2-66,,「キィーーーーーーッ！、K46号のおまんこっ…いかがですかっ♥？」,
,,,
Hisui.Fallen2-67,,(おちんぽに突かれるたびに…頭の中真っ白になって…何も考えられない…っ♥),
,,,
Hisui.Fallen2-68,072号,「K46号、夢中になるのは素晴らしいですが、口淫以外の時は戦闘員のマスクを着用しなさい。」,
,,,
Hisui.Fallen2-69,XXX,「キィーーーーーーッ！」,
,,,
Hisui.Fallen2-70,,そしてK46号は全身をスーツで覆い、見た目が完全に下級戦闘員となる。,
,,,
Hisui.Fallen2-71,K46号？,(んっ♥、このマスクっ……なんでこんなに安心するんですかっ……？),
,,,
Hisui.Fallen2-72,,(はあっ♥…おちんぽっ♥…射精させないと…私は下級戦闘員…K46号なんだから……),
,,,
Hisui.Fallen2-73,,パチュッ、パチュッ、パチュッ♥！,
,,,
Hisui.Fallen2-74,,(あれ……K46号……いつから………？),
,,,
Hisui.Fallen2-75,,(私は………………),
,,,
Hisui.Fallen2-76,,(キィーーーーッ！どうでもいい事ですっ♥、下級戦闘員に余計な思考は不要ですっ……♥),
,,,
Hisui.Fallen2-77,K46号？,「キィーーーーーーッ！！！」,
,,,
Hisui.Fallen2-78,,パチュッ、パチュッ、パチュッ♥！,
,,,
Hisui.Fallen2-79,男戦闘員,「ははっ！必死に腰振りやがって…頭の中も完全にメス戦闘員だな！」,
,,,
Hisui.Fallen2-80,K46号？,「キィーーーーーーッ♥！！」,
,,,
Hisui.Fallen2-81,,(そうでした…私は何を迷っていたんですか…？),
,,,
Hisui.Fallen2-82,,(戦闘員は何も考えなくていいっ……ただひたすらに快楽だけを求めていればいい…♥),
,,,
Hisui.Fallen2-83,,(そしてフォーレン財団の命令通り、使い捨てのコマとして戦って、怪人と男性戦闘員へご奉仕すればいい………♥),
,,,
Hisui.Fallen2-84,,(キィーーーッ！すべては財団のため……),
,,,
Hisui.Fallen2-85,,(それが……下級戦闘員の役割……♥),
,,,
Hisui.Fallen2-86,K46号？,「キィーーーーーーッ♥♥！！！」,
,,,
Hisui.Fallen2-87,,パチュッ、パチュッ、パチュッ♥！,
,,,
Hisui.Fallen2-88,男戦闘員,「ぐっ…さっき出したばっかだってのに…出すぞっ！」,
,,,
Hisui.Fallen2-89,Hisui story DLC 4-12,ドクッ！！ドクドクッ！！,
,,,
Hisui.Fallen2-90,K46号,「キィーーーーーーッ♥♥！！！！」,
,,,
Hisui.Fallen2-91,,(お゛っ♥！？精液出されて…っ♥、私も…イクッ♥),
,,,
Hisui.Fallen2-92,,「キィーーーッ！精液ッ……私のお腹の中にっ♥、沢山出てますッ♥！」,
,,,
Hisui.Fallen2-93,,(あっ♥、……これ私……完全に……消え……て………♥),
,,,
Hisui.Fallen2-94,,(頭の中……戦闘員に…♥……K46号に……♥),
,,,
Hisui.Fallen2-95,,―――――――プツンッ！,
,,,
Hisui.Fallen2-96,,――――――――,
,,,
Hisui.Fallen2-97,,――――,
,,,
Hisui.Fallen2-98,,ー,
,,,
,暗転,,
,アジト,,
Hisui.Fallen2-99,K46号,「キィーーーーーーッ！戦闘員K46号、性奉仕訓練完了いたしました！」,
,,,
Hisui.Fallen2-100,072号,「よろしい……そろそろ他の戦闘員も訓練が完了する時間ですね。下級戦闘員、整列を。」,
,,,
Hisui.Fallen2-101,下級戦闘員,「「「「「「キィーーーーーーッ！」」」」」」,
,,,
Hisui.Fallen2-102,,K46号と下級戦闘員達は一切の狂いの無い敬礼をして整列をする。,
,,,
Hisui.Fallen2-103,,そして既に戦闘員達は番号でしかその区別はつかなくなっていた。,
,,,
Hisui.Fallen2-104,072号,「……これからあなた達は私の指揮下のコマとなり戦闘任務に従事します。」,
,,,
Hisui.Fallen2-105,,「下級戦闘員として確実に命令を遂行するように。」,
,,,
Hisui.Fallen2-106,下級戦闘員,「「「「「「キィーーーーーーッ！！！」」」」」」,
,,,
Hisui.Fallen2-107,,既にK46号には聖核戦姫としての記憶も、西園寺ヒスイとしての人格も残っていなかった,
,,,
Hisui.Fallen2-108,K46号,(キィーーーーーッ！私は下級戦闘員K46号！),
,,,
Hisui.Fallen2-109,,(フォーレン財団の為……！全力で命令を遂行しますッ！),
,,,
Hisui.Fallen2-110,,――――――――,
,,,
Hisui.Fallen2-111,,――――,
,,,
Hisui.Fallen2-112,,ー,
,,,
,,,
,,,
,,,
,,,
Hisui Fallen Scene　３,注釈,闇堕ちシーン,闇堕ちシーン
,,,
Hisui.Fallen3-1,,――――街中、路地裏にて,
,,,
Hisui.Fallen3-2,市民A,「はあっ、はあっ…ここまで来れば…大丈夫……」,
,,,
Hisui.Fallen3-3,市民B,「ううっ…おねえちゃん……どうなってるの…？」,
,,,
Hisui.Fallen3-4,市民A,「大丈夫！……あんたは何があっても私が守るから……」,
,,,
Hisui.Fallen3-5,???,「キィーーーーーーッ！！見つけましたッ！！」,
,,,
Hisui.Fallen3-6,"市民A,B",「「！？」」,
,,,
Hisui.Fallen3-7,K46号,「ふふっ…それもちょうどいいメスが二匹……いい報告が出来そうです！」,
,,,
Hisui.Fallen3-8,市民A,「せ、戦闘員……ッ！」,
,,,
Hisui.Fallen3-9,K46号,「キィーーーッ！抵抗しても無駄ですよ？あなた達も戦闘員になるのです！」,
,,,
Hisui.Fallen3-10,市民A,「そんな……せ、せめて妹だけは……！」,
,,,
Hisui.Fallen3-11,K46号,「駄目ですッ！二人とも連れて行きますッ！」,
,,,
Hisui.Fallen3-12,市民A,「……ふざけないでっ！あんた達みたいな悪者なんて…いつか必ず………」,
,,,
Hisui.Fallen3-13,K46号,「キィーーーーーッ！残念ながら聖核戦姫はもういませんっ！我々の邪魔をする者はいないのですっ！」,
,,,
Hisui.Fallen3-14,,「キィーーーッ！大人しく戦闘員になりなさいっ！」,
,,,
Hisui.Fallen3-15,,そしてK46号は二人を誘拐し、財団の施設へ連れ帰るのだった,
,,,
,暗転,,
,,,
Hisui.Fallen3-16,Hisui story DLC 4-9,昼下がり、ビル群の影にて,
,,,
Hisui.Fallen3-17,,何人もの女戦闘員が市民を襲っていた,
,,,
Hisui.Fallen3-18,市民C,「うわあっ！た、助けてくれ！」,
,,,
Hisui.Fallen3-19,K46号,「キィーーーーーーッ！！捕まえました！」,
,,,
Hisui.Fallen3-20,市民C,「く、くそっ、こんな変態女に捕まるとは…っ」,
,,,
Hisui.Fallen3-21,K46号,「キキッ、あなたもフォーレン財団の戦闘員になるのですッ！」,
,,,
